x,F_over_F0
1.0,1.0000
2.0,0.9857
3.0,0.9775
5.0,0.9674
7.0,0.9609
10.0,0.9541
15.0,0.9464
20.0,0.9410
30.0,0.9336
45.0,0.9263
60.0,0.9211
80.0,0.9161
100.0,0.9122
125.0,0.9083
150.0,0.9052
175.0,0.9025
200.0,0.9003
250.0,0.8965
300.0,0.8934
350.0,0.8909
400.0,0.8887
450.0,0.8867
500.0,0.8850
550.0,0.8834
600.0,0.8820
650.0,0.8807
700.0,0.8795
744.0,0.8785
830.0,0.8768
900.0,0.8755
1000.0,0.8738
