x,F_over_F0
1.0,1.0000
2.0,0.9804
3.0,0.9692
5.0,0.9555
7.0,0.9467
10.0,0.9376
15.0,0.9274
20.0,0.9203
30.0,0.9105
45.0,0.9009
60.0,0.8942
80.0,0.8876
100.0,0.8825
125.0,0.8775
150.0,0.8735
175.0,0.8701
200.0,0.8672
250.0,0.8624
300.0,0.8585
350.0,0.8552
400.0,0.8524
450.0,0.8499
500.0,0.8477
550.0,0.8457
600.0,0.8439
650.0,0.8423
700.0,0.8408
744.0,0.8395
800.0,0.8381
