x,F_over_F0
1,1.0000
2,1.0012
10,1.0053
30,1.0076
70,1.0106
300,1.2318
400,1.2447
1300,1.2424
1600,1.3176
1700,1.3818
4000,1.3871
4500,1.3871
7000,1.3894
8500,1.3876
10000,1.3829
11500,1.3829
13500,1.3882
15000,1.3882
17000,1.3871
20000,1.3882
24000,1.3829
28000,1.3841
