x,F_over_F0
1,1.0000
2,1.0024
10,1.0020
30,1.0024
70,1.0024
150,0.9991
300,0.9947
500,0.9909
700,0.9847
900,0.9815
1000,0.9791
1300,0.9709
1600,0.9624
2000,0.9538
2500,0.9418
3000,0.9318
4000,0.9089
4500,0.8965
5000,0.8795
5500,0.8689
6000,0.8618
6800,0.8570
8000,0.8618
10000,0.8618
15000,0.8618
20000,0.8618
30000,0.8618
