x,F_over_F0
1,1.0000
2,1.0085
10,1.0150
20,1.0175
30,1.0325
900,1.2295
1100,1.2585
1500,1.2560
1900,1.2580
2300,1.2580
2600,1.4310
3500,1.4310
4100,1.4310
4350,1.8340
17000,1.8460
20000,1.8460
24000,1.8460
30000,1.8170
