x,F_over_F0
1,1.0000
2900,0.7845
3500,0.7500
4100,0.7145
4700,0.7120
5000,0.6725
5600,0.6735
7000,0.5835
8000,0.5815
12500,0.4800
12800,0.4712
14000,0.4800
16000,0.4805
18000,0.4800
20000,0.4800
24000,0.4825
28000,0.4805
30000,0.4793
