x,F_over_F0
1,1.0000
400,0.9715
1600,0.9390
2500,0.8170
3500,0.7500
4500,0.7130
5500,0.6735
10000,0.6915
11000,0.6695
12000,0.6520
13000,0.6340
14000,0.6175
15000,0.6050
16000,0.5930
17000,0.5815
18000,0.5695
19000,0.5605
20000,0.5550
22000,0.5497
26000,0.5497
30000,0.5505
31250,0.5413
