x,F_over_F0
1,1.0000
2,1.0033
10,1.0058
30,1.0075
70,1.0125
150,1.0208
300,1.0325
700,1.2942
900,1.2983
1000,1.3000
1600,1.3075
2500,1.3117
7000,1.5300
7500,1.5400
8000,1.5850
9000,1.5733
9500,1.6000
10000,1.5992
15050,1.7512
28000,1.7567
30000,1.7592
