x,F_over_F0
1,1.0000
300,0.9940
700,0.9475
1000,0.9630
1600,0.9390
2000,0.9055
3000,0.8740
3800,0.8455
4100,0.8410
5900,0.8434
7000,0.8535
9000,0.8535
11000,0.8540
13000,0.8540
15000,0.8535
17000,0.8540
20000,0.8540
24000,0.8540
28000,0.8530
