x,F_over_F0
1,1.0000
2,1.0013
10,1.0027
30,1.0053
70,1.0073
150,1.0120
300,1.0187
7500,1.3367
8000,1.4407
9500,1.4007
11000,1.4033
12500,1.4067
14000,1.4080
16000,1.4047
18000,1.4053
20000,1.4053
24000,1.4053
26000,1.4047
28000,1.5067
30000,1.5067
