x,F_over_F0
0,1.0000
14220,0.9912
21492,0.9891
28728,0.9864
35964,0.9860
50616,0.9822
65052,0.9806
79488,0.9774
100764,0.9764
115236,0.9745
129672,0.9721
158364,0.9690
183672,0.9667
208980,0.9649
237672,0.9608
266436,0.9582
302436,0.9575
331452,0.9547
360000,0.9500
417456,0.9483
469980,0.9468
522504,0.9440
574812,0.9399
627084,0.9391
679608,0.9384
703008,0.9370
