x,F_over_F0
1,1.0073
10,1.0083
50,1.0090
150,1.0100
400,1.0107
1000,1.0117
2000,1.0107
3500,1.0117
5000,1.0107
7000,1.0100
9000,1.0090
12000,1.0090
15000,1.0090
18000,1.0090
21000,1.0083
24000,1.0100
27000,1.0100
30000,1.0090
