x,F_over_F0
2041,1.0243
4082,1.0201
47959,1.0167
97959,1.0167
148980,1.0158
198980,1.0150
248980,1.0150
300000,1.0133
350000,1.0133
400000,1.0125
450000,1.0125
500000,1.0133
550000,1.0125
600000,1.0116
650000,1.0116
700000,1.0125
750000,1.0116
800000,1.0116
850000,1.0108
900000,1.0108
950000,1.0108
984694,1.0074
985714,1.0015
990816,0.9973
996939,1.0006
1000000,1.0040
1004082,1.0074
1006122,1.0091
