x,F_over_F0
1,1.0000
3,1.0016
10,1.0040
20,1.0048
70,1.0084
150,1.0148
200,1.0180
300,1.0240
400,1.0312
500,1.0364
700,1.0468
900,1.0688
1000,1.0688
1600,1.0892
2050,1.0992
3000,1.1020
4500,1.1044
6500,1.1016
8500,1.1044
10500,1.1040
13000,1.1020
16000,1.1048
20000,1.1020
24000,1.1028
28000,1.1040
