x,F_over_F0
1,1.0000
30,1.0120
70,1.0505
150,1.0990
300,1.1995
700,1.2225
1000,1.2520
1300,1.3245
2150,1.4215
3500,1.4310
5000,1.4310
7000,1.4320
9000,1.4320
12000,1.4320
16000,1.4320
20000,1.4320
25000,1.4320
30000,1.4320
