x,F_over_F0
1,1.0000
2,1.0025
10,1.0060
30,1.0085
70,1.0135
150,1.0235
200,1.0315
500,1.0850
700,1.1445
900,1.2075
1600,1.1740
2000,1.1760
2500,1.1750
3500,1.1765
4000,1.2550
4500,1.2560
5000,1.2510
6000,1.2505
7000,1.2510
8000,1.2555
10000,1.2550
13000,1.2555
16000,1.2545
20000,1.2520
25000,1.2530
30000,1.2555
