x,F_over_F0
0,1.0000
10980,0.9596
18216,0.9529
25452,0.9485
32724,0.9446
54144,0.9268
68616,0.9252
83088,0.9194
104580,0.9155
119052,0.9111
133488,0.9071
162180,0.9000
191196,0.8915
219816,0.8879
248544,0.8851
277308,0.8800
309744,0.8786
338724,0.8742
386028,0.8607
439236,0.8544
491508,0.8489
544500,0.8446
597456,0.8406
650412,0.8341
703008,0.8294
