x,F_over_F0
1,1.0000
2,1.0031
10,1.0031
30,1.0031
70,1.0042
150,1.0002
200,0.9996
500,0.9891
700,0.9804
900,0.9758
1000,0.9676
1600,0.9449
1850,0.9363
2000,0.9402
3000,0.9402
4500,0.9407
7000,0.9407
10000,0.9402
15000,0.9407
20000,0.9407
25000,0.9407
31000,0.9407
