x,F_over_F0
0,1.000
20,0.855
30,0.848
50,0.840
70,0.833
100,0.823
200,0.808
300,0.800
500,0.790
700,0.785
1000,0.780
2000,0.770
3000,0.763
5000,0.755
7000,0.750
10000,0.745
20000,0.733
30000,0.728
50000,0.718
70000,0.713
100000,0.708
200000,0.693
300000,0.685
500000,0.673
700000,0.668
1000000,0.661
1300000,0.656
1600000,0.651
2000000,0.646
2300000,0.643
2600000,0.646
3000000,0.650
3300000,0.6515
3700000,0.652
4000000,0.6515
4300000,0.650
4600000,0.6485
4800000,0.6465
5000000,0.649
