x,F_over_F0
1020,0.9939
3061,0.9728
4082,0.9609
8163,0.9491
16327,0.9381
28571,0.9280
44898,0.9170
62245,0.9069
84694,0.8968
119388,0.8866
160204,0.8782
202041,0.8681
242857,0.8613
286735,0.8596
327551,0.8537
368367,0.8495
409184,0.8461
430612,0.8360
471429,0.8343
512245,0.8326
554082,0.8318
615306,0.8267
656122,0.8225
696939,0.8216
737755,0.8157
810204,0.8157
851020,0.8140
924490,0.8098
998980,0.8165
