x,F_over_F0
0,1.0000
10,0.8272
25,0.8189
50,0.7930
65,0.7907
72,0.7907
80,0.9480
100,0.9351
145,0.9263
155,0.9193
170,0.9121
180,0.9089
217,0.9020
230,0.8979
260,0.8928
300,0.8816
340,0.8747
360,0.8730
420,0.8674
500,0.8572
600,0.8495
700,0.8401
800,0.8330
900,0.8259
1000,0.8470
1100,0.8256
1250,0.8169
1450,0.7963
1700,0.7941
2000,0.7881
