x,F_over_F0
1,1.0000
2,1.0020
10,1.0020
30,1.0012
70,0.9988
100,0.9975
200,0.9910
300,0.9955
500,0.9955
900,0.9948
1600,0.9948
2500,0.9948
4000,0.9948
6000,0.9948
9000,0.9948
12000,0.9948
17000,0.9948
22000,0.9948
27000,0.9948
31000,0.9948
