x,F_over_F0
0,1.0000
7380,0.9239
10980,0.9059
14616,0.9150
21852,0.9194
25452,0.9051
29088,0.8923
32724,0.9062
46908,0.9009
59688,0.8931
72252,0.8831
83088,0.8914
97308,0.8661
108252,0.8525
119052,0.8428
133488,0.8567
158580,0.8360
180252,0.8337
205344,0.8149
227052,0.8254
252144,0.8216
273744,0.8153
295596,0.8058
320688,0.7990
350568,0.7943
360000,0.7980
403524,0.7948
456516,0.7826
509472,0.7661
562428,0.7683
614952,0.7573
667944,0.7630
703008,0.7662
