x,F_over_F0
1,1.0000
3,1.0034
10,1.0043
30,1.0029
50,1.0029
100,1.0011
150,0.9931
300,0.9991
500,0.9951
1000,1.0043
1600,0.9974
2000,0.9877
3500,0.9871
5000,0.9983
6500,0.9969
8000,1.0020
10000,1.0066
13000,1.0117
16000,1.0057
19000,0.9937
22000,0.9900
25000,0.9960
28000,0.9931
31000,0.9937
